lemma,rank,pos,translation,teacher_model,teacher_base_url,prompt_style,candidate_idx,sentence,contains_exact_target,token_count,char_count,source_failure_reason,source_template_id,source_quality_tier
durante,222,prep,during; in; over,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,esperamos durante minutos.,true,3,26,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Hay muchas personas en la fiesta.,true,6,33,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Veo a tres personas en el parque.,true,7,33,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Esas personas son muy amables.,true,5,30,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Las personas esperan el autobús.,true,5,32,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Personas de todas las edades vienen aquí.,true,7,41,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Son personas muy simpáticas.,true,4,28,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Estas personas trabajan juntas.,true,4,31,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Las personas disfrutan del sol.,true,5,31,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Aquellas personas juegan fútbol.,true,4,32,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Personas con mascotas pasean por la calle.,true,7,42,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Las personas comen en el restaurante.,true,6,37,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Personas mayores toman el té.,true,5,29,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Las personas hablan en voz alta.,true,6,32,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Personas jóvenes usan auriculares.,true,4,34,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Las personas bailan en la discoteca.,true,6,36,,no_candidate_found,
personas,267,n,person (an individual,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Personas famosas asisten al evento.,true,5,35,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Los hombres trabajan.,true,3,21,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Veo a los hombres.,true,4,18,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Hombres corren en el parque.,true,5,28,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Hay muchos hombres aquí.,true,4,24,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Los hombres comen pizza.,true,4,24,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Los hombres juegan fútbol.,true,4,26,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Hombres caminan por la calle.,true,5,29,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Los hombres sonríen.,true,3,20,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Hombres hablan entre sí.,true,4,24,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Los hombres beben café.,true,4,23,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Hombres esperan el autobús.,true,4,27,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Los hombres estudian.,true,3,21,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Hombres tocan música.,true,3,21,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Los hombres duermen.,true,3,20,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Hombres leen libros.,true,3,20,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Los hombres cocinan.,true,3,20,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Hombres bailan en la fiesta.,true,5,28,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Los hombres nadan.,true,3,18,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Hombres hacen ejercicio.,true,3,24,,no_candidate_found,
hombres,282,n,man;,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Los hombres viajan.,true,3,19,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,"Chicos, es hora de clase.",true,5,25,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Los chicos juegan fútbol.,true,4,25,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,"Chicos, ven aquí.",true,3,17,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Los chicos estudian mucho.,true,4,26,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,"Chicos, callaos un momento.",true,4,27,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Los chicos sonríen.,true,3,19,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,"Chicos, no hagáis ruido.",true,4,24,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Los chicos comen fruta.,true,4,23,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,"Chicos, limpiad la mesa.",true,4,24,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Los chicos corren en el parque.,true,6,31,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,"Chicos, sentaos.",true,2,16,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Los chicos cantan canciones.,true,4,28,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,"Chicos, traed los libros.",true,4,25,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Los chicos dibujan.,true,3,19,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,"Chicos, lavaros las manos.",true,4,26,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Los chicos duermen tarde.,true,4,25,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,"Chicos, subid al autobús.",true,4,25,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Los chicos tocan la guitarra.,true,5,29,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,"Chicos, salid a jugar.",true,4,22,,no_candidate_found,
chicos,298,n,chic,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,"Chicos, ayudadme, por favor.",true,4,28,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Tengo cinco horas de trabajo hoy.,true,6,33,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Necesito descansar después de tantas horas.,true,6,43,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Las horas pasan rápido cuando trabajas.,true,6,39,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,"Estoy cansado, he estado aquí muchas horas.",true,7,43,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,"Es tarde, son las diez horas.",true,6,29,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Voy a casa después de estas horas.,true,7,34,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Trabajo ocho horas al día.,true,5,26,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Son solo tres horas antes de la cena.,true,8,37,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Tengo que estudiar durante varias horas.,true,6,40,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Horas extras no son necesarias hoy.,true,6,35,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,El viaje duró cuatro horas.,true,5,27,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Tengo que esperar dos horas más.,true,6,32,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Horas de sueño son importantes.,true,5,31,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Estuve en la escuela siete horas.,true,6,33,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Solo quedan unas pocas horas.,true,5,29,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Horas de ocio son valiosas.,true,5,27,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Son las seis horas de la tarde.,true,7,31,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Horas de estudio son cruciales.,true,5,31,,no_candidate_found,
horas,316,n,hour,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Durmió durante doce horas.,true,4,26,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Quizá llueva mañana.,true,3,20,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Quizá vaya al parque.,true,4,21,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Quizá no esté en casa.,true,5,22,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Quizá comamos pizza.,true,3,20,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Quizá vea una película.,true,4,23,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Quizá haga deporte hoy.,true,4,23,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Quizá estudie un poco.,true,4,22,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Quizá salga con amigos.,true,4,23,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Quizá duerma tarde.,true,3,19,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Quizá cambie de opinión.,true,4,24,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Quizá venga a la fiesta.,true,5,24,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Quizá lea un libro.,true,4,19,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Quizá cene fuera.,true,3,17,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Quizá escuche música.,true,3,21,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Quizá escriba una carta.,true,4,24,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Quizá visite a mi abuela.,true,5,25,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Quizá juegue al fútbol.,true,4,23,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Quizá compre flores.,true,3,20,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Quizá pase el día en la playa.,true,7,30,,no_candidate_found,
quizá,327,adv,perhaps; maybe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Quizá me quede en casa.,true,5,23,,no_candidate_found,
supuesto,329,n,supposed; self-styled; alleged,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Es el supuesto líder del grupo.,true,6,31,,no_candidate_found,
supuesto,329,n,supposed; self-styled; alleged,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,El supuesto culpable huyó de la escena.,true,7,39,,no_candidate_found,
