lemma,rank,pos,translation,sentence,token_count,quality_flags,support_words,support_rank_max,support_rank_avg,pattern_ready
buena,212,adj,inheritance,Esta es una buena noticia.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esta es una noticia,719,195.50,false
buena,212,adj,inheritance,La película es buena.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la película es,642,218.00,false
buena,212,adj,inheritance,Tengo una buena idea.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,tengo una idea,256,108.33,false
buena,212,adj,inheritance,Es una buena amiga.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,es una amiga,210,76.33,false
buena,212,adj,inheritance,Ese libro es buena lectura.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ese libro es lectura,2941,892.00,false
buena,212,adj,inheritance,Es una buena oportunidad.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,es una oportunidad,479,166.00,false
buena,212,adj,inheritance,Me gusta esa buena canción.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,me gusta esa canción,1006,334.00,false
buena,212,adj,inheritance,Es una buena receta.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,es una receta,4923,1647.33,false
buena,212,adj,inheritance,Tiene una buena voz.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tiene una voz,581,216.67,false
buena,212,adj,inheritance,Es una buena persona.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,es una persona,267,95.33,false
buena,212,adj,inheritance,Está siendo buena conmigo.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,está siendo conmigo,26,17.67,false
buena,212,adj,inheritance,Es una buena elección.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,es una elección,1427,482.00,false
buena,212,adj,inheritance,Esa es una buena pregunta.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esa es una pregunta,492,148.50,false
buena,212,adj,inheritance,Es una buena actriz.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,es una actriz,2311,776.67,false
buena,212,adj,inheritance,Está siendo buena hija.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,está siendo hija,198,77.67,false
buena,212,adj,inheritance,Es una buena inversión.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,es una inversión,2669,896.00,false
buena,212,adj,inheritance,Esa es una buena decisión.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esa es una decisión,738,210.00,false
buena,212,adj,inheritance,Es una buena escuela.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,es una escuela,474,164.33,false
buena,212,adj,inheritance,Esa es una buena compra.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=truncated_noun_phrase; unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; truncated_noun_phrase; unlinked_finite_verbs; support_vocabulary_too_rare,esa es una compra,909,252.75,false
durante,222,prep,during; in; over,Duro durante la noche.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,duro la noche,690,278.67,false
durante,222,prep,during; in; over,Estudió durante el día.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,estudió el día,2191,774.67,false
durante,222,prep,during; in; over,Descansé durante la siesta.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la siesta,5934,2968.50,false
durante,222,prep,during; in; over,Esperamos durante la lluvia.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esperamos la lluvia,2039,748.33,false
durante,222,prep,during; in; over,Jugué durante el descanso.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,jugué el descanso,1865,850.33,false
durante,222,prep,during; in; over,Durante la cena hablamos.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la cena hablamos,906,360.67,false
durante,222,prep,during; in; over,Comí durante una hora.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,comí una hora,538,264.00,false
durante,222,prep,during; in; over,Esperé durante cinco minutos.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,esperé cinco minutos,345,296.00,false
durante,222,prep,during; in; over,Duro durante todo el día.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,duro todo el día,690,215.25,false
durante,222,prep,during; in; over,Durmieron durante toda la noche.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,durmieron toda la noche,618,200.50,false
durante,222,prep,during; in; over,Esperamos durante el invierno.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esperamos el invierno,2415,874.67,false
durante,222,prep,during; in; over,Estudiaron durante el verano.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,estudiaron el verano,2191,1139.33,false
durante,222,prep,during; in; over,Vivimos durante años.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,vivimos años,466,283.50,false
durante,222,prep,during; in; over,Esperé durante meses.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esperé meses,408,305.50,false
durante,222,prep,during; in; over,Durante la tarde salimos.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,la tarde salimos,286,174.00,false
durante,222,prep,during; in; over,Esperamos durante días.,3,grammatical_ok=1|natural_ok=1|learner_clear_ok=1|notes=teacher_candidate|rejection_reasons=teacher_candidate,esperamos días,203,165.00,false
durante,222,prep,during; in; over,Duro durante semanas.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,duro semanas,690,503.50,false
durante,222,prep,during; in; over,Esperé durante horas.,3,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,esperé horas,244,223.50,false
durante,222,prep,during; in; over,Esperamos durante segundos.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esperamos segundos,427,315.00,false
durante,222,prep,during; in; over,Esperamos durante minutos.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,esperamos minutos,345,274.00,false
personas,267,n,person (an individual,Hay muchas personas en la fiesta.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,hay muchas en la fiesta,488,116.20,false
personas,267,n,person (an individual,Veo a tres personas en el parque.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,veo a tres en el parque,1569,313.83,false
personas,267,n,person (an individual,Esas personas son muy amables.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esas son muy amables,1133,317.00,false
personas,267,n,person (an individual,Las personas esperan el autobús.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,las esperan el autobús,2058,568.25,false
personas,267,n,person (an individual,Personas de todas las edades vienen aquí.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de todas las edades vienen aquí,638,187.67,false
personas,267,n,person (an individual,Son personas muy simpáticas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son muy simpáticas,6410,2154.00,false
personas,267,n,person (an individual,Estas personas trabajan juntas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,estas trabajan juntas,460,297.33,false
personas,267,n,person (an individual,Las personas disfrutan del sol.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,las disfrutan del sol,3333,1018.75,false
personas,267,n,person (an individual,Aquellas personas juegan fútbol.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,aquellas juegan fútbol,1447,956.00,false
personas,267,n,person (an individual,Personas con mascotas pasean por la calle.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,con mascotas pasean por la calle,7262,2219.33,false
personas,267,n,person (an individual,Las personas comen en el restaurante.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,las comen en el restaurante,1705,452.60,false
personas,267,n,person (an individual,Personas mayores toman el té.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,mayores toman el té,1344,516.25,false
